Trace file,Capacity,Assoc,Block size,Policy,Total Misses,Miss Rate
429.mcf-184B.trace.txt.gz,32kB,16,64B,l,107586,10.759,107586,10.759
429.mcf-184B.trace.txt.gz,32kB,8,16B,l,131010,13.101,131010,13.101
429.mcf-184B.trace.txt.gz,32kB,8,32B,l,137416,13.742,137416,13.742
429.mcf-184B.trace.txt.gz,32kB,8,64B,l,107254,10.725,107254,10.725
429.mcf-184B.trace.txt.gz,32kB,8,128B,l,108355,10.835,108355,10.835
429.mcf-184B.trace.txt.gz,32kB,8,64B,l,107254,10.725,107254,10.725
429.mcf-184B.trace.txt.gz,32kB,8,64B,r,107525,10.752,107525,10.752
465.tonto-1769B.trace.txt.gz,8kB,8,64B,l,28140,2.814,28140,2.814
465.tonto-1769B.trace.txt.gz,16kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,64kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,128kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,1,64B,l,30249,3.025,30249,3.025
465.tonto-1769B.trace.txt.gz,32kB,2,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,4,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,16,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,8,16B,l,112252,11.225,112252,11.225
465.tonto-1769B.trace.txt.gz,32kB,8,32B,l,56179,5.618,56179,5.618
465.tonto-1769B.trace.txt.gz,32kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,8,128B,l,14109,1.411,14109,1.411
465.tonto-1769B.trace.txt.gz,32kB,8,64B,l,28139,2.814,28139,2.814
465.tonto-1769B.trace.txt.gz,32kB,8,64B,r,28370,2.837,28370,2.837
416.gamess-875B.trace.txt.gz,8kB,8,64B,l,37468,3.747,37468,3.747
416.gamess-875B.trace.txt.gz,16kB,8,64B,l,22185,2.219,22185,2.219
416.gamess-875B.trace.txt.gz,32kB,8,64B,l,11729,1.173,11729,1.173
416.gamess-875B.trace.txt.gz,64kB,8,64B,l,3264,0.326,3264,0.326
416.gamess-875B.trace.txt.gz,128kB,8,64B,l,1184,0.118,1184,0.118
416.gamess-875B.trace.txt.gz,32kB,1,64B,l,36143,3.614,36143,3.614
416.gamess-875B.trace.txt.gz,32kB,2,64B,l,20316,2.032,20316,2.032
416.gamess-875B.trace.txt.gz,32kB,4,64B,l,14819,1.482,14819,1.482
416.gamess-875B.trace.txt.gz,32kB,8,64B,l,11729,1.173,11729,1.173
416.gamess-875B.trace.txt.gz,32kB,16,64B,l,10149,1.015,10149,1.015
416.gamess-875B.trace.txt.gz,32kB,8,16B,l,10959,1.096,10959,1.096
416.gamess-875B.trace.txt.gz,32kB,8,32B,l,10637,1.064,10637,1.064
416.gamess-875B.trace.txt.gz,32kB,8,64B,l,11729,1.173,11729,1.173
416.gamess-875B.trace.txt.gz,32kB,8,128B,l,12152,1.215,12152,1.215
416.gamess-875B.trace.txt.gz,32kB,8,64B,l,11729,1.173,11729,1.173
416.gamess-875B.trace.txt.gz,32kB,8,64B,r,11475,1.147,11475,1.147
464.h264ref-30B.trace.txt.gz,8kB,8,64B,l,2855,0.285,2855,0.285
464.h264ref-30B.trace.txt.gz,16kB,8,64B,l,557,0.056,557,0.056
464.h264ref-30B.trace.txt.gz,32kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,64kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,128kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,32kB,1,64B,l,5350,0.535,5350,0.535
464.h264ref-30B.trace.txt.gz,32kB,2,64B,l,867,0.087,867,0.087
464.h264ref-30B.trace.txt.gz,32kB,4,64B,l,581,0.058,581,0.058
464.h264ref-30B.trace.txt.gz,32kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,32kB,16,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,32kB,8,16B,l,2060,0.206,2060,0.206
464.h264ref-30B.trace.txt.gz,32kB,8,32B,l,1044,0.104,1044,0.104
464.h264ref-30B.trace.txt.gz,32kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,32kB,8,128B,l,311,0.031,311,0.031
464.h264ref-30B.trace.txt.gz,32kB,8,64B,l,555,0.056,555,0.056
464.h264ref-30B.trace.txt.gz,32kB,8,64B,r,590,0.059,590,0.059
473.astar-153B.trace.txt.gz,8kB,8,64B,l,4765,0.476,4765,0.476
473.astar-153B.trace.txt.gz,16kB,8,64B,l,4640,0.464,4640,0.464
473.astar-153B.trace.txt.gz,32kB,8,64B,l,4449,0.445,4449,0.445
473.astar-153B.trace.txt.gz,64kB,8,64B,l,3716,0.372,3716,0.372
473.astar-153B.trace.txt.gz,128kB,8,64B,l,2866,0.287,2866,0.287
473.astar-153B.trace.txt.gz,32kB,1,64B,l,5998,0.600,5998,0.600
473.astar-153B.trace.txt.gz,32kB,2,64B,l,4749,0.475,4749,0.475
473.astar-153B.trace.txt.gz,32kB,4,64B,l,4789,0.479,4789,0.479
473.astar-153B.trace.txt.gz,32kB,8,64B,l,4449,0.445,4449,0.445
473.astar-153B.trace.txt.gz,32kB,16,64B,l,4487,0.449,4487,0.449
473.astar-153B.trace.txt.gz,32kB,8,16B,l,7408,0.741,7408,0.741
473.astar-153B.trace.txt.gz,32kB,8,32B,l,5442,0.544,5442,0.544
473.astar-153B.trace.txt.gz,32kB,8,64B,l,4449,0.445,4449,0.445
473.astar-153B.trace.txt.gz,32kB,8,128B,l,3890,0.389,3890,0.389
473.astar-153B.trace.txt.gz,32kB,8,64B,l,4449,0.445,4449,0.445
473.astar-153B.trace.txt.gz,32kB,8,64B,r,5044,0.504,5044,0.504
482.sphinx3-1100B.trace.txt.gz,8kB,8,64B,l,15856,1.586,15856,1.586
482.sphinx3-1100B.trace.txt.gz,16kB,8,64B,l,12627,1.263,12627,1.263
482.sphinx3-1100B.trace.txt.gz,32kB,8,64B,l,11943,1.194,11943,1.194
482.sphinx3-1100B.trace.txt.gz,64kB,8,64B,l,11364,1.136,11364,1.136
482.sphinx3-1100B.trace.txt.gz,128kB,8,64B,l,10660,1.066,10660,1.066
482.sphinx3-1100B.trace.txt.gz,32kB,1,64B,l,22693,2.269,22693,2.269
482.sphinx3-1100B.trace.txt.gz,32kB,2,64B,l,13275,1.327,13275,1.327
482.sphinx3-1100B.trace.txt.gz,32kB,4,64B,l,12179,1.218,12179,1.218
482.sphinx3-1100B.trace.txt.gz,32kB,8,64B,l,11943,1.194,11943,1.194
482.sphinx3-1100B.trace.txt.gz,32kB,16,64B,l,11930,1.193,11930,1.193
482.sphinx3-1100B.trace.txt.gz,32kB,8,16B,l,34498,3.450,34498,3.450
482.sphinx3-1100B.trace.txt.gz,32kB,8,32B,l,19752,1.975,19752,1.975
482.sphinx3-1100B.trace.txt.gz,32kB,8,64B,l,11943,1.194,11943,1.194
482.sphinx3-1100B.trace.txt.gz,32kB,8,128B,l,8039,0.804,8039,0.804
482.sphinx3-1100B.trace.txt.gz,32kB,8,64B,l,11943,1.194,11943,1.194
482.sphinx3-1100B.trace.txt.gz,32kB,8,64B,r,14122,1.412,14122,1.412
471.omnetpp-188B.trace.txt.gz,8kB,8,64B,l,91543,9.154,91543,9.154
471.omnetpp-188B.trace.txt.gz,16kB,8,64B,l,73374,7.337,73374,7.337
471.omnetpp-188B.trace.txt.gz,32kB,8,64B,l,27971,2.797,27971,2.797
471.omnetpp-188B.trace.txt.gz,64kB,8,64B,l,17547,1.755,17547,1.755
471.omnetpp-188B.trace.txt.gz,128kB,8,64B,l,16512,1.651,16512,1.651
471.omnetpp-188B.trace.txt.gz,32kB,1,64B,l,55645,5.564,55645,5.564
471.omnetpp-188B.trace.txt.gz,32kB,2,64B,l,45323,4.532,45323,4.532
471.omnetpp-188B.trace.txt.gz,32kB,4,64B,l,37568,3.757,37568,3.757
471.omnetpp-188B.trace.txt.gz,32kB,8,64B,l,27971,2.797,27971,2.797
471.omnetpp-188B.trace.txt.gz,32kB,16,64B,l,22034,2.203,22034,2.203
471.omnetpp-188B.trace.txt.gz,32kB,8,16B,l,33787,3.379,33787,3.379
471.omnetpp-188B.trace.txt.gz,32kB,8,32B,l,26114,2.611,26114,2.611
471.omnetpp-188B.trace.txt.gz,32kB,8,64B,l,27971,2.797,27971,2.797
471.omnetpp-188B.trace.txt.gz,32kB,8,128B,l,39869,3.987,39869,3.987
471.omnetpp-188B.trace.txt.gz,32kB,8,64B,l,27971,2.797,27971,2.797
471.omnetpp-188B.trace.txt.gz,32kB,8,64B,r,37236,3.724,37236,3.724
436.cactusADM-1804B.trace.txt.gz,8kB,8,64B,l,110294,11.029,110294,11.029
436.cactusADM-1804B.trace.txt.gz,16kB,8,64B,l,63487,6.349,63487,6.349
436.cactusADM-1804B.trace.txt.gz,32kB,8,64B,l,4344,0.434,4344,0.434
436.cactusADM-1804B.trace.txt.gz,64kB,8,64B,l,3717,0.372,3717,0.372
436.cactusADM-1804B.trace.txt.gz,128kB,8,64B,l,2882,0.288,2882,0.288
436.cactusADM-1804B.trace.txt.gz,32kB,1,64B,l,57423,5.742,57423,5.742
436.cactusADM-1804B.trace.txt.gz,32kB,2,64B,l,12930,1.293,12930,1.293
436.cactusADM-1804B.trace.txt.gz,32kB,4,64B,l,11778,1.178,11778,1.178
436.cactusADM-1804B.trace.txt.gz,32kB,8,64B,l,4344,0.434,4344,0.434
436.cactusADM-1804B.trace.txt.gz,32kB,16,64B,l,4205,0.420,4205,0.420
436.cactusADM-1804B.trace.txt.gz,32kB,8,16B,l,16435,1.643,16435,1.643
436.cactusADM-1804B.trace.txt.gz,32kB,8,32B,l,8270,0.827,8270,0.827
436.cactusADM-1804B.trace.txt.gz,32kB,8,64B,l,4344,0.434,4344,0.434
436.cactusADM-1804B.trace.txt.gz,32kB,8,128B,l,13844,1.384,13844,1.384
436.cactusADM-1804B.trace.txt.gz,32kB,8,64B,l,4344,0.434,4344,0.434
436.cactusADM-1804B.trace.txt.gz,32kB,8,64B,r,9783,0.978,9783,0.978
